4.001737e+002;2.275194e-001
4.006559e+002;2.288351e-001
4.011380e+002;2.322499e-001
4.016201e+002;2.367051e-001
4.021023e+002;2.408064e-001
4.025844e+002;2.433974e-001
4.030666e+002;2.441347e-001
4.035487e+002;2.435386e-001
4.040308e+002;2.425610e-001
4.045130e+002;2.419902e-001
4.049951e+002;2.421331e-001
4.054772e+002;2.427901e-001
4.059594e+002;2.435102e-001
4.064415e+002;2.439048e-001
4.069236e+002;2.439031e-001
4.074058e+002;2.437252e-001
4.078879e+002;2.436494e-001
4.083701e+002;2.437430e-001
4.088522e+002;2.437552e-001
4.093344e+002;2.432197e-001
4.098165e+002;2.417657e-001
4.102986e+002;2.394091e-001
4.107808e+002;2.366545e-001
4.112629e+002;2.342918e-001
4.117450e+002;2.330427e-001
4.122272e+002;2.332423e-001
4.127093e+002;2.347459e-001
4.131914e+002;2.369885e-001
4.136736e+002;2.392559e-001
4.141557e+002;2.409936e-001
4.146378e+002;2.420645e-001
4.151200e+002;2.427355e-001
4.156021e+002;2.434617e-001
4.160843e+002;2.445795e-001
4.165664e+002;2.461282e-001
4.170485e+002;2.478237e-001
4.175307e+002;2.492270e-001
4.180128e+002;2.499932e-001
4.184949e+002;2.500797e-001
4.189771e+002;2.497576e-001
4.194592e+002;2.494473e-001
4.199413e+002;2.494693e-001
4.204235e+002;2.499095e-001
4.209056e+002;2.505988e-001
4.213878e+002;2.512587e-001
4.218699e+002;2.516677e-001
4.223521e+002;2.518047e-001
4.228342e+002;2.518447e-001
4.233163e+002;2.520446e-001
4.237985e+002;2.525767e-001
4.242806e+002;2.534317e-001
4.247627e+002;2.544094e-001
4.252449e+002;2.552329e-001
4.257270e+002;2.556915e-001
4.262091e+002;2.557542e-001
4.266913e+002;2.555647e-001
4.271734e+002;2.553502e-001
4.276555e+002;2.552817e-001
4.281377e+002;2.553968e-001
4.286198e+002;2.555901e-001
4.291020e+002;2.556960e-001
4.295841e+002;2.555919e-001
4.300662e+002;2.552728e-001
4.305484e+002;2.548403e-001
4.310305e+002;2.544319e-001
4.315126e+002;2.541277e-001
4.319948e+002;2.539032e-001
4.324769e+002;2.536508e-001
4.329590e+002;2.532591e-001
4.334412e+002;2.526979e-001
4.339233e+002;2.520604e-001
4.344055e+002;2.515243e-001
4.348876e+002;2.512685e-001
4.353698e+002;2.513752e-001
4.358519e+002;2.517945e-001
4.363340e+002;2.523674e-001
4.368162e+002;2.529151e-001
4.372983e+002;2.533355e-001
4.377804e+002;2.536622e-001
4.382626e+002;2.540354e-001
4.387447e+002;2.546207e-001
4.392268e+002;2.554995e-001
4.397090e+002;2.566112e-001
4.401911e+002;2.577587e-001
4.406732e+002;2.586916e-001
4.411554e+002;2.592137e-001
4.416375e+002;2.592682e-001
4.421197e+002;2.589492e-001
4.426018e+002;2.584382e-001
4.430839e+002;2.579082e-001
4.435661e+002;2.574584e-001
4.440482e+002;2.570982e-001
4.445303e+002;2.567978e-001
4.450125e+002;2.565483e-001
4.454946e+002;2.564087e-001
4.459767e+002;2.564930e-001
4.464589e+002;2.569134e-001
4.469410e+002;2.577069e-001
4.474232e+002;2.587951e-001
4.479053e+002;2.599911e-001
4.483875e+002;2.610723e-001
4.488696e+002;2.618666e-001
4.493517e+002;2.623235e-001
4.498339e+002;2.625186e-001
4.503160e+002;2.625943e-001
4.507981e+002;2.626762e-001
4.512803e+002;2.628089e-001
4.517624e+002;2.629473e-001
4.522445e+002;2.630039e-001
4.527267e+002;2.629166e-001
4.532088e+002;2.627047e-001
4.536909e+002;2.624689e-001
4.541731e+002;2.623421e-001
4.546552e+002;2.624211e-001
4.551374e+002;2.627155e-001
4.556195e+002;2.631463e-001
4.561016e+002;2.635918e-001
4.565838e+002;2.639526e-001
4.570659e+002;2.642037e-001
4.575480e+002;2.644007e-001
4.580302e+002;2.646316e-001
4.585123e+002;2.649537e-001
4.589944e+002;2.653470e-001
4.594766e+002;2.657137e-001
4.599587e+002;2.659295e-001
4.604409e+002;2.659103e-001
4.609230e+002;2.656651e-001
4.614052e+002;2.652946e-001
4.618873e+002;2.649449e-001
4.623694e+002;2.647354e-001
4.628516e+002;2.647103e-001
4.633337e+002;2.648298e-001
4.638158e+002;2.650070e-001
4.642980e+002;2.651647e-001
4.647801e+002;2.652835e-001
4.652622e+002;2.654056e-001
4.657444e+002;2.656019e-001
4.662265e+002;2.659180e-001
4.667086e+002;2.663400e-001
4.671908e+002;2.667924e-001
4.676729e+002;2.671792e-001
4.681551e+002;2.674360e-001
